mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019uba SLSN-II -0.03633978089632179 0.6 -12.463399209900961 19.20363186702759 -0.047072580849908965 0.6 -12.86766675517216 19.271243549938063 30.711875000037253 18.9314079284668 18.9652671813965 8.995316550693328 0.9849448 19.060560000000002 9.132812875090389 0.0952928186035038 0.12915207153320196 0.06761168291047426 0.1303225084546611 0.029398018267648318 0.302 -22.0738199278397
2008es SLSN-II nan nan nan nan nan nan nan nan nan nan nan 0.0 0.0 23.2 0.0 nan nan nan nan 0.16124646385212038 0.213 nan
2017bcc SLSN-II -0.028754464423275332 0.6 -8.321605494488395 17.990934780197335 -0.006486347917736075 0.6 41.59345039581268 18.604361513378944 32.280606944448664 18.5495 16.6154 0.30234086349799094 0.8920768 17.747799999999998 0.3389179760060916 1.132399999999997 -0.8017000000000003 0.6134267331816083 0.6268508521275855 0.0004248758927758445 0.133 -22.435344682505942
2019ibk SNII -0.014824599087349677 0.6 -38.41708322876301 18.972561920401354 -0.01706621887933088 0.6 -33.470468317307876 18.87150764812148 37.84013890018832 18.7072677612305 18.79 12.211308052514212 6.434216 15.49061 1.8978703936134895 -3.299389999999999 -3.2166577612305005 -0.10105427227987462 -0.10031684324438572 0.007322186584644341 0.040164 -17.524105592092916
2019hsy SNIa -0.12466703621490788 0.6 -3.5230947980327576 18.851525822330053 -0.16759349532132756 0.6 -4.159289759133842 18.723991820096686 11.93559024440765 18.5717277526855 18.6048488616943 0.44482440032055454 3.4311593251310666 16.0361 0.12964259545235857 -2.5687488616942993 -2.5356277526854996 -0.12753400223336797 -0.016178372547170028 0.0016700639391392658 0.069 -18.92870525673144
2019hql SNIa -0.1062367364458662 0.6 -3.1133682253651793 18.664221363370757 -0.162155104378786 0.6 -4.0216012870836435 18.468753567872668 10.994571710965829 18.3808326721191 18.4715766906738 26.346983846201923 2.643502 16.2314 9.966697148782911 -2.240176690673799 -2.149432672119101 -0.19546779549808946 -0.07154195341313141 0.029172661565386115 0.07 -19.09472838722838
2019hqh SNIa -0.0788690435398337 0.6 0.5624294615016425 18.803918353557247 -0.14953887522958786 0.6 -0.709982696870825 18.517783430239263 6.020972300211724 18.6027507781982 18.6427669525146 0.9445612037857197 1.45504 16.78061 0.6491651114647843 -1.8621569525145993 -1.8221407781982002 -0.2861349233179844 -0.28169170099148033 0.0005823797024476773 0.08 -19.22844099815169
2019hqg SNIa -0.09229940586254645 0.6 0.2606177291492858 18.696099731428426 -0.1350000585629354 0.6 -2.3990086780242326 18.562479164044152 10.00332171854825 18.4511795043945 18.5258655548096 2.7688935844919254 2.002201 17.144025 1.382924883411768 -1.3818405548095996 -1.3071545043945 -0.13362056738427341 -0.08669896869211158 0.0019422785551403976 0.07 -19.04043952309258
2019hnu SNIa -0.09578525843915259 0.6 0.20158549194115122 18.07611991073052 -0.11484530008932461 0.6 -3.782508546753003 17.982608951998316 14.994814803627378 17.8583850860596 17.9167194366455 5.94806582593254 3.437263 16.48565 1.7304657298357848 -1.431069436645501 -1.372735086059599 -0.09351095873220316 -0.011644266124569924 0.004101809109775645 0.06 -19.29969095794305
2019hnn SNIa -0.09353729834554919 0.6 1.3666523920809566 18.78927578477206 -0.13452530200815915 0.6 -1.3179213315617475 18.7328273676042 9.017592600081116 18.6418399810791 18.6483936309814 9.361918884352086 1.8052036544832386 15.7525 5.186073527550025 -2.8958936309813996 -2.889339981079102 -0.0564484171678572 -0.05015115230077427 0.0028646271482114516 0.08 -19.22281431968489
2019hmc SNIa -0.10491388841195473 0.6 -10.705396439531665 18.81391684814413 -0.050097462008457695 0.6 -16.470972037877157 19.100663689396278 17.955474500078708 19.0963268280029 18.7903060913086 4.020607085377622 3.046383 19.04967 1.3197969806743348 0.25936390869139814 -0.04665682800290227 0.2867468412521461 0.10166819254719073 0.018424737871796992 0.045031 -17.77979607669294
2019hlx SNIa -0.07669809647798936 0.6 -26.663605349608737 18.051816477698967 -0.16105014725079186 0.6 -21.16458861025166 17.529074295810638 3.637978807091713e-11 18.24 18.8189163208008 1.9342110414066662 1.059379 18.26549 1.825797039026322 -0.5534263208007992 0.025490000000001345 -0.5227421818883293 0.7444849560911848 0.0015816280175499076 0.07 -18.74738875710138
