mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude average_amplitude average_offset average_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019hmc SNIa -0.08028080223364037 1.0 -5.31056293723553 18.713360485517036 -0.04458617418320023 1.0 -11.808698392041777 19.027582264380726 -0.0768468654683322 -5.487577531347087 18.770248739259742 17.955474500078708 19.0963268280029 18.7903060913086 4.020607085377622 3.046383 19.04967 1.3197969806743348 0.25936390869139814 -0.04665682800290227 0.31422177886368985 0.3521593727336736 0.018424737871796992 0.045031 -17.77979607669294
2019hlx SNIa -0.04810073709153817 1.0 -26.950590412818453 17.822579317400837 -0.11900584151657867 1.0 -10.948923936796026 17.748958394580807 -0.05336063344474311 -19.045432861802503 17.801643261663074 3.637978807091713e-11 18.24 18.8189163208008 1.9342110414066662 1.059379 18.26549 1.825797039026322 -0.5534263208007992 0.025490000000001345 -0.07362092282003019 -0.06878922194977477 0.0015816280175499076 0.07 -18.74738875710138
2019hko SNIa -0.07819879702250654 1.0 0.8905010700550706 18.98736921746029 -0.11834850715918382 1.0 -2.8684714702032146 18.77353610992078 -0.08933905514773757 -0.9878549309550885 18.876011046222153 13.737891377524647 18.7864780426025 18.8324794769287 9.355208224731248 1.8839793363461828 16.4694 4.965663924358574 -2.3630794769287 -2.3170780426024997 -0.2138331075395108 -0.16469463218957614 0.004984630656157396 0.09 -19.309220729852935
2019hkn SNIa -0.07396634979466969 1.0 4.21768754792931 18.533909856066426 -0.10645159713473698 1.0 1.2969735004172582 18.31682186584448 -0.08951856747357846 2.2841897466872294 18.413650809035094 9.996909700334072 18.3288402557373 18.4634628295898 0.044921861618735584 1.206977 17.134175 0.03721849017730709 -1.329287829589802 -1.194665255737302 -0.2170879902219447 -0.2612454271101754 0.00047446403403028636 0.0822 -19.469912971950535
2019ibc Varstar -0.11595335172735816 1.0 -40.847394156662354 12.233421015530833 -0.1523313718968921 1.0 -35.53898004989879 11.244637218055924 -0.1309725866562209 -38.49462096357994 11.864330251365793 0.46753469994291663 15.5289001464844 15.8 0.2771110682835558 0.6687169460433503 23.25531 0.41439217283659474 7.455310000000001 7.726409853515602 -0.988783797474909 -0.31578958367905585 0.01577697656885002 0.0 0.0
2019hkl SNIa -0.06799977518663029 1.0 1.3395888514589132 18.485274305173075 -0.09595619174672682 1.0 -2.3021475424701725 18.44081097997656 -0.08047352617500526 -0.8147961585993403 18.46705572051038 16.022719936954672 18.4537048339844 18.4088306427002 0.9657895882670988 2.623391 17.305844999999998 0.3681454988094031 -1.102985642700201 -1.147859833984402 -0.04446332519651364 -0.026043166475389512 0.0026365334692052267 0.06965 -19.14606291206883
2019hkd SNIa -0.04424748792542553 1.0 -38.508526329573286 17.434141206231544 -0.4303698144520237 1.0 -6.363802931937002 17.42807143425403 -0.046366230904915616 -26.646848972351854 17.43374438723404 8.869004699998186 20.1466598510742 18.37 7.559153982118206 6.354542 14.428025000000002 1.1895670816430524 -3.9419749999999993 -5.718634851074199 -0.006069771977514904 0.9114905352600928 0.0022748178437446143 0.035741 -17.68377901653258
2019hib SNIa -0.09539084942312702 1.0 8.147784758980073 17.608963653531184 -0.10028558174213537 1.0 6.962488309319266 17.941118155340497 -0.09617260406847349 7.94177686059893 17.654059989604036 9.041805499771726 18.5778560638428 17.9658737182617 1.6603449044158471 4.346613 16.37864 0.38198590590325093 -1.5872337182617002 -2.1992160638427976 0.3321545018093133 0.2459222590449528 0.0035852043877410145 0.0551 -19.058028955335434
2019hhz SNIa -0.08011260107184447 1.0 -5.194964553029663 18.378756491092467 -0.032333316620675616 1.0 -11.541011326250882 18.637906670231708 -0.06056352667249859 -8.201013948270647 18.587582084099637 2.988645900040865 18.6758041381836 18.72 2.9320237195964745 2.43453 16.449315 1.2043489788979698 -2.2706850000000003 -2.2264891381836023 0.2591501791392403 0.24512271548714182 0.0015617732307307008 0.05538 -18.315339991882496
2019hgw SNIa -0.07017470887361564 1.0 5.025320487899391 17.53742900701607 -0.10554676419067129 1.0 -0.794866037144536 17.506163102831515 -0.08203592536809666 1.817658779885169 17.522746929217398 15.994502299850865 17.521577835083 17.4946212768555 3.7647243992272634 5.677898842479225 15.2959 0.6630488678420019 -2.198721276855501 -2.225677835083001 -0.031265904184554216 -0.09802629421049858 0.0028784844597868897 0.037 -18.636322977414803
2019hgl SNIa -0.06337708718940471 1.0 4.109103852363083 18.543242668224238 -0.08070553150960885 1.0 -1.1319321037233485 18.446416470856132 -0.07053927788421942 1.3986147608916293 18.491933783539928 12.966423599980772 18.3544883728027 18.4910144805908 2.5029669344759973 3.25263 17.670205 0.7695209521144419 -0.8208094805907997 -0.6842833728026996 -0.09682619736810594 -0.1298335229383092 0.005926310434174131 0.087 -19.572672725508248
2019hez SNIa -0.059286860122949675 1.0 6.070581449992177 16.510456210880527 -0.06819592824807569 1.0 4.725843136655257 16.599804128648493 -0.0639657281987134 5.306900126986835 16.556388487499557 15.951874951853824 16.366138458252 16.3032283782959 11.215464073479517 6.849687 14.885955 1.6373688423251334 -1.4172733782958993 -1.4801834582520002 0.08934791776796658 0.07405179131800921 0.004612785099235794 0.0113 -17.210734160675933
2019hei SNIa -0.09832254364948548 1.0 1.6718842322900003 18.521057987180136 -0.12821219772653653 1.0 -1.1807597059223192 18.313121456807252 -0.10978423832301946 -0.07396518916255423 18.434307411748772 11.979803281355998 18.2612285614014 18.5162582397461 7.134633126862507 2.137106386599343 15.7536 3.338454824523475 -2.7626582397461004 -2.5076285614013987 -0.2079365303728835 -0.21131723670247382 0.0019706503729273184 0.07 -19.050046838156078
2019heh SNIa -0.08870996960575175 1.0 0.4923304793637683 18.408712868635703 -0.11679624713320995 1.0 -2.1845293107622856 18.44411859812202 -0.10004797070032549 -0.8086364139607572 18.42259099014106 13.976828662860498 18.4601020812988 18.4151496887207 7.013760359583402 3.0299549089631728 16.115 2.314806843770311 -2.300149688720701 -2.3451020812988013 0.03540572948631748 0.0643870594239182 0.0032191483839789647 0.06 -18.80126070586785
2019hcg SNIa -0.04465554314819045 1.0 -7.509917448639484 18.45193016703844 -0.07415512984311756 1.0 -10.061915549259703 18.062944721301612 -0.054569848497401485 -8.98622193651088 18.2705267111406 0.8899999999994179 18.3 18.7383708953857 3.7294636893711357 2.976784 16.050125 1.2528499512800175 -2.6882458953856982 -2.2498749999999994 -0.3889854457368287 -0.21909109122271886 0.0017615700488495811 0.077296 -19.05415282566286
2019iay SNIIn -0.07080284853401529 1.0 -5.9897385472963 18.51506377816326 -0.07608717063051897 1.0 -9.545522970585829 18.603483934161666 -0.07367104922452902 -8.110957960763153 18.56421675319673 18.01650470001914 18.5724811553955 18.471794128418 8.187032022906966 4.801974 16.45024 1.7049305187631096 -2.021554128418 -2.1222411553955 0.08842015599840636 0.21995611959321337 0.007681425439765133 0.0406 -17.86644198508591
2019hcf SNIa -0.04487919623616554 1.0 -14.192006863180374 19.2823462938857 -0.02566792204910906 1.0 2.157549643604492 19.517234309103937 -0.038008145740179106 -6.585497688371519 19.43799176898338 3.0728124999441206 19.5394268035889 19.4384860992432 10.217698697673434 3.4386679738303245 15.322 2.971411830230286 -4.1164860992432 -4.2174268035889 0.23488801521823888 0.07060843179974441 0.0031116213140882643 0.081 -18.461179515606005
2019hbs SNIa -0.0523555391646402 1.0 3.582287053685126 18.496525625425917 -0.08626047980121906 1.0 -3.5852452869190046 18.416601881417552 -0.0662597126359357 -1.4705528869879771 18.45325207769318 14.931874999885622 18.2979335784912 18.3982963562012 4.952297199220893 1.52124 16.349899999999998 3.2554345134369944 -2.048396356201202 -1.9480335784912022 -0.0799237440083651 -0.05541360442816057 0.0015144072209440917 0.056 -18.662171762378684
