object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2019ci -0.016167808292368628 0.460854389851093 -23.425570384293913 19.20817722809836 -0.014185010768471257 0.44576939692268425 -18.903543122956428 19.716887224600367 38.83700229972601 1.3051298245668552 1.2574300184646876 1.0379343624708504 1.3307997916356449 0.7789780834337101 0.5337695028564582 0.007871084756086666 0.04 -17.2238606758212 SNII
2018clq -0.051201273934370725 0.655198376892108 -27.576047065664408 18.600064716916194 -0.1079927506914389 0.6512811790228474 -26.74191135971892 18.08011078177094 0.07965279975906014 5.707120954314752 3.782125 1.5089720604989925 -3.656049945035978 -3.9206061779206323 0.24782715655962306 0.0013520192790796859 0.0451 -18.00585348482225 SNIIP
2021bbv -0.14008387749599827 0.5757910066018372 -24.993515092262935 18.98879279294911 -0.2149830988896034 0.5015894489868545 -21.876488273804377 18.73597864058974 0.0 0.7768569414098536 1.156026 0.672006461281886 1.029988904366082 1.3900920962278462 0.06915174731961216 0.0068534483643135635 0.07 -17.972763536758254 SNIbn
2020tzb -0.13636408940943034 0.4997647497571922 -3.7791074137335756 18.611993804151066 -0.13244342067190626 0.7284123718168765 -1.9136919774024024 18.288143932016975 13.045925999991596 1.2334412944974769 2.963662 0.41618824768056445 -0.39490870359238883 -0.16054917993221096 -0.21796226612369551 0.005919095337076907 0.08 -19.43920371278472 SNIa
2021lma -0.12135518397866549 0.6184055951458868 -2.5460097026451325 18.02046279759031 -0.1533579813134835 0.492726628089239 -5.045445582920619 18.002893234559753 13.01178240031004 2.152301088791571 3.102479 0.6937359088624196 -0.5053124299895231 -0.37866237768217204 -0.10031342132909771 0.00450631763068543 0.064376 -19.40762005764885 SNIa
2019wla -0.07779473363945914 0.6566076255778697 -12.359957137753222 18.050451634345038 -0.13355494468239107 0.6746726655445541 -19.48851360145073 17.760677495498776 8.916030100081116 8.037915491563927 1.7379859830898836 4.62484483175963 -0.6069371310112182 -0.6591659695155343 0.5266641200414739 0.007062010948080455 0.05 -18.899651141067697 SNIa
2020hha -0.06241241361913742 0.7763031581484932 -27.241907802528587 18.279539264830536 -0.13412161967704073 0.6786532865651761 -17.280654698419276 18.122697295449385 1.0203472003340721 1.8689209999558642 1.266082 1.4761453049295894 -2.0887762213131964 -2.0817718247394232 0.01204073932847649 0.0005407490052677932 0.0732 -18.973069948870748 SNIa
2019lxd -0.1217192617935812 0.4652421832212368 -2.106659173630626 18.668547508727535 -0.10964572287022122 0.6266107245982205 -7.516049731519178 18.39853464314091 7.9955208000246785 1.9460773301720888 1.413347157214331 1.376928039398158 1.8878206753658198 1.912988012046256 -0.20810686692862745 0.01077639259872365 0.08 -19.43599977840138 SNIa
ASASSN14ms -0.12668142864327947 0.728973031907779 -8.514673229312045 15.762044752029432 -0.16215948520125648 0.8111699994520752 3.9909900048847584 16.034932498648004 2.8110000000015134 1.4634427960501062 1.264076 1.1577174126002758 3.8895683891960253 4.612038070446221 0.5316965089879968 0.01330121435086351 0.054 -19.842296156730768 SNIbn
2019wmr -0.1418408745464747 0.5868063994266183 -6.049207475463887 18.66724507019495 -0.07265027857900588 0.6123043306915837 -21.671391731004988 19.472530026216617 16.917037100058224 0.5656967434161001 1.464048 0.3863922107855071 -0.7292703577809512 -1.6301638583021827 1.048948721919583 0.0012282444386629843 0.038 -17.63315109419436 SNII
