object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2021dgm -0.16365450790671243 0.24890439502808479 -6.457295400273022 18.345796354561 -0.15691428323326861 0.5331912002404433 -4.0498409258844275 17.902405320262524 11.99893519980833 0.8997830078108238 2.410249 0.3733153743911205 -0.5151708358924019 -0.3763322963717215 -0.18548933073071439 0.002352722519974537 0.0594 -19.30326721111527 SNIa
2021cbp -0.15047005057869142 0.2753250150871037 -3.660313489005182 18.4480812176537 -0.1399320504614122 0.7427470255688055 0.26880041630173723 17.983362872657853 6.014513900037855 6.704719335785188 2.782908 2.409249366412827 0.015522062280791005 0.11129301404402625 -0.1824729574008721 0.012417654913175924 0.069 -19.49107428010647 SNIa
2019qiz -0.08232402997620267 0.6238496786392855 -1.302998567973586 15.74674965237211 -0.10241277656804978 0.46392383061837106 -5.5406294124535265 15.711535523882269 18.924004599997716 0.09598666752045137 6.218347070567962 0.015436042155762832 -1.9402964212717588 -1.7905943451093282 -0.17019323112181617 0.0008373196630885316 0.0151 -18.64456252147616 TDE
2020nli -0.07838833180270027 0.6436731467221634 -5.746208422645576 18.58898183041518 -0.13538399353998828 0.5405112236331847 -3.8286440914906086 18.37009719990692 10.990995400119573 2.5740412590151633 2.038204 1.2628967753056923 1.9129655286583684 2.2228725380199883 -0.2704913750912361 0.023056445770049172 0.108 -20.03893241057782 SNIa
2021hse -0.02515390527006714 0.5006117870151383 -29.15900351516126 19.291278228285073 -0.03405270598183634 0.683235253044485 -41.219692146085194 19.014735643033433 21.86370369978249 6.573767711790824 3.42314 1.920391135562911 -0.6570338343122515 -0.6910795090764523 0.08075238329092471 0.017100765743350066 0.04 -17.390723298683277 SNII
2019aof -0.0700014891498906 0.6208548355311624 -13.547768694370298 18.370150400320867 -0.1303283418055549 0.7472106260308199 -4.562400091051757 18.089598851937964 14.966655100128264 0.1908327874362296 0.7966172 0.2395539381226386 2.19363634718734 2.3932008693699416 -0.26064553423309533 0.0026051963047603044 0.073 -19.405636004653555 SNIa
2019cwb -0.022751906236240835 0.7299638430839294 -31.77152178651962 18.506049436857896 -0.07665727807892636 0.6430979006349715 -21.77018060612822 18.4049186222741 9.805682844598778 7.093950572491711 2.1297604748401087 3.3308677930199115 -1.2210584565782696 -1.281863813209707 0.14753905899621245 0.005812686904579145 0.0374 -17.743160166953977 SNII
2021jka -0.18504691514678567 0.30942173360563047 -7.448283358842301 17.73312796064441 -0.13885999811728358 0.8513228629974614 -2.9159800319352875 17.383563904584037 12.991469900123775 0.09515995952836122 2.4634117298341645 0.03862933604475746 -2.0096392711841897 -2.0442809649090936 -0.016299058856073856 0.0004946796990796809 0.03 -18.34599276916606 SNIa
2021seh -0.1410884008683525 0.43311699494507533 -4.3270382779490735 18.70595055499162 -0.1523596130216136 0.643706680933319 -3.244995486575503 18.505168369716806 9.962465300224721 11.884444906473469 2.113101 5.624172676305331 -3.082460026629626 -3.038111525459545 -0.08009437789140605 0.0034175164289513837 0.088 -19.626857072737984 SNIa
2021jl -0.14827820530579988 0.6355291752626477 -3.016301731993699 17.804063289921146 -0.17313576212172369 0.7930479688400982 -3.6599285180459344 17.910572764443938 10.012060199864209 16.639242021675628 1.994365 8.343127773339198 -2.1510254873970194 -2.2246316269099413 0.2160550536664836 0.007167797787419161 0.03838547 -18.506804779260396 SNIa
2021dda -0.14356182440523246 0.29422664346925226 -8.022115802646926 18.730853896848075 -0.1122061043839194 0.8436412987690687 -4.01219519230334 18.342048201680996 17.028784699738026 2.855742965953172 2.219006 1.2869469329750223 0.5725324617255723 0.7019891869986274 -0.026459664381224712 0.008620323381439032 0.07 -19.243770727161028 SNIa
2019dpw -0.18793954618403771 0.22930405699793677 -12.597695753689353 18.01481051801751 -0.14604682075705488 0.6685999958362113 -8.036827725201183 17.694518229143718 19.877974499948323 5.991987446344408 3.431386 1.746229496286459 -1.8785219170705698 -1.9822430097249057 0.1370769858537244 0.0022669015349304766 0.04301 -18.89288613915833 SNIa
2018keq -0.08730067059073071 0.5615721853075581 -3.437414909371978 18.627871234021164 -0.11847449174869205 0.4453529235869004 -27.16885267828558 18.730630714037165 6.0361111109596095 2.2853257454269564 3.117541 0.7330539503496366 -3.2346516602383524 -3.668992276802186 0.6669970010181139 0.0008169942411885289 0.04 -17.886227911033387 SNIc-BL
2021mmp -0.19459006726796196 0.21754804393575655 -10.08818144289906 18.652995190526156 -0.12445088745561458 0.8539192501149998 -3.838378841650692 18.01683518279892 15.001469899900258 1.8935019507281938 1.429839 1.3242763351175857 0.9931545380503337 1.2064252875428458 -0.1755248773214646 0.004410428193365901 0.073 -19.51043581260421 SNIa
2019sqi -0.12093674963324312 0.8018487822467761 -15.530278838881411 14.614961904533812 -0.12839657134919794 0.7690621675111462 -15.804386104005578 14.364197247989615 4.520705999806523 0.2302561988738311 0.8163381820571348 0.2820598177750256 7.2314308604598985 7.217925422686427 -0.21760994655543264 0.012786358267030673 0.035 -20.759881127757343 CV
2019xax -0.067118896359145 0.746543792046177 -24.517351767665403 17.132588873245606 -0.14702114194481247 0.6723299090865145 -24.7343969307569 15.988923357417912 0.0 0.08530178810125764 1.988616 0.042895052690543396 -1.6703976093905837 -1.3707023733991015 -0.0938036450269486 0.0005659854722598334 0.0311 -18.024479674743645 SNIa
2019cwu -0.031677223470420804 0.6483962228353117 -2.4799782418912253 19.730148829840424 -0.03641835532039851 0.8174018922673656 -4.168265207696422 19.476340296468447 36.89843700000347 0.0 0.0 0.0 3.781035690091006 4.082570567845476 -0.2459518105861207 0.13767684762980303 0.32 -21.76680173362275 SLSN-I
2020abkn -0.11269021570187455 0.4070401475005257 -7.537554851583368 18.717705387433657 -0.13215086016021457 0.5585258049442746 -6.089125704529734 18.552849386293268 11.084733800031245 0.34283142558805574 1.929435 0.17768487955699763 -2.000506609886873 -2.042413083531674 -0.041601262779352055 0.0007008721711383448 0.081 -19.498301307930472 SNIa
2018lng -0.014079864394645893 0.22621576484772005 13.01128500163433 18.599364997105447 -0.015716275835708463 0.4387057548732919 7.25843505882084 18.885516714527427 65.0681017999159 0.446023256289974 1.298933 0.34337664551595354 1.4605602301554939 1.2055272658172314 0.19733386246284468 0.005050487443556406 0.191 -21.357110444572875 SLSN-II
2019aba -0.13503234776216566 0.36664655569155047 -10.132577156378673 18.252397103403318 -0.05415377759159573 0.4923687691091875 -3.889390216003705 18.05070329766296 14.947326418543526 6.990266394085603 0.5755024 12.146372272445092 -1.7731401521583514 -1.7846977417428462 -0.04412435960260552 0.0020525096418624322 0.062 -19.29045940613234 SNIa
2021vuv -0.09535799976110973 0.6063682198283847 -8.577841436429853 18.100065974804306 -0.08016117265075132 0.6652829423291773 -23.867759695959855 17.411645330965715 2.9726967001333833 0.0 0.0 0.0 5.224621763531882 5.529164703634169 -0.20527599239194316 0.25166406607247693 0.0 0.0 CV
2020uwc -0.06344138250884607 0.642524293249374 -19.82664040717559 18.55065013624074 -0.10539677898767692 0.6338340170093721 -12.284253284978352 18.466409507424657 6.068020799662918 7.825084783296046 2.9704920996120445 2.6342722084054784 -2.5408661285837013 -2.4249838814498794 -0.0820845904993206 0.0035253733035650603 0.084 -19.362957083909695 SNIa
2020wog -0.3052889190360523 0.12649391565954954 -6.043751068228444 18.404176418699898 -0.29751244835666685 0.21307853165853083 -6.020009589857247 18.015442517001524 8.022210699971765 1.0908542243135504 2.675232318169311 0.4077605585521758 -0.7107022752916521 -0.5029249327285967 -0.23171942294384706 0.0022612585345712644 0.045 -18.817987567950006 SNII
2021aul -0.03022233088583592 0.6491930710901501 -28.32342132522964 19.005748740925444 -0.051156269573848175 0.621689939644807 -32.03038281405303 18.962968873674292 16.944305500015616 0.2071329801279429 3.08783594646771 0.06708030598739871 -2.2028633219725364 -2.220726127098871 0.1895864472423625 0.002199185126234182 0.04 -17.4243345485642 SNII
2018kie -0.08130473918103959 0.44774259637678054 -3.990403555186527 17.54537223882892 -0.11717310565339986 0.8188014619866838 -4.789468493876427 17.348995195845237 18.00151619985263 1.9227706041698271 0.2519177 7.632534768973466 4.868290964627711 5.072305829043135 -0.034540451035656616 0.017395521712983864 0.06 -19.689703352792883 SNIa
