object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2020bqr -0.11451238323666052 0.6 -4.559304927905307 18.172392160954097 -0.14570890814668042 0.6 -5.681376422924053 17.963134923629262 13.908645799849182 1.3370915500970428 1.880316 0.7110993844104091 -1.3424699041294623 -1.15235315319023 -0.18209650412814327 0.0009556697956933924 0.0629 -19.250247609773066 SNIa
2018iuu -0.10966979496967022 0.6 -3.7379922116841233 15.43164553125052 -0.13072344787755102 0.6 -5.881572949923196 15.49204578013788 18.036238400265574 15.378505873778074 7.622985611033937 2.017386186787282 -1.6783777745317359 -1.6205922432063993 0.07560362203070348 0.0027742409458396677 0.01706 -19.056512199456108 SNIa
2021mep -0.10422244682075907 0.6 -2.620708119844649 18.62133560180699 -0.1791116485418689 0.6 -4.923355887287223 18.700362562733588 12.021446699742228 7.834103563571732 2.0987611524831955 3.7327275446768393 -0.7482578221784202 -0.8784074269210436 0.09727879897787162 0.0103527611575569 0.052 -18.379906306174295 SNIa
2021ckc -0.08357698032637192 0.6 -6.173592183901396 17.64572892556435 -0.11441273340115882 0.6 -8.662692352355037 17.590907510910426 21.88937500026077 5.787255619631001 2.420678 2.390758134551973 -1.3763231199445407 -1.3913546308186007 0.004508571570223552 0.002075326101582342 0.053072 -19.487320048069297 SNIa
2004gv -0.10528594004241669 0.6 -5.718059297475931 17.128280782345183 -0.14578031659709395 0.6 -8.25948100830204 17.470641378979607 17.55999999999767 14.421149762757407 11.11451 1.2975065713879792 -4.265527516784726 -4.5528877399374075 0.4558566224396543 0.0020110721768856754 0.02 -17.77442467563409 SNIb
2020kyg -0.12376959261244175 0.6 1.989375060109726 18.407143808046797 -0.22945347780981568 0.6 -1.9407981952054505 18.382275731733564 5.985613400116563 36.032720254599305 3.163374955991565 11.390594145772008 -4.790515160486628 -4.762582211777936 -0.24850872358205578 0.006727262176715931 0.008736 -14.689296997829665 SNIa
2019zrg -0.10860673132448616 0.6 -1.8660762791917775 17.93573566006861 -0.1477688501657153 0.6 -3.5368338927389176 17.679923730099002 12.957627300173044 3.6446689847123417 2.723972 1.3379979620614095 -1.178497886274588 -1.006112796061288 -0.28742488382671283 0.002261097979657789 0.06 -19.478786370727573 SNIa
2019fch -0.08904508872940449 0.6 -1.8443703737434074 18.40515484719541 -0.23171244041998992 0.6 -3.4379961968215307 17.927642106423605 9.983634300144331 5.812092107173118 5.547367 1.0477208569710852 -4.34968593469004 -3.884898978483271 -0.49577381323007685 0.0011443306043920076 0.03942 -17.964983674334757 SNIa
2021tif -0.1001715929831376 0.6 -3.066704641730382 17.969168145783783 -0.1514355384723875 0.6 -5.028957522972647 17.684409841899445 14.022962999995798 7.14078949166364 3.941994 1.811466352222667 -2.6905917515448117 -2.5325517037151677 -0.28070841725974205 0.0019480297214846676 0.04929 -18.994004574571463 SNIa
2021apk -0.0851156538606109 0.6 -13.29414189802585 18.998057892648347 -0.03827067922463034 0.6 -16.523145692848004 19.553552894176583 21.93248840002343 1.0735058934261292 1.3442446004839324 0.798594164365372 -0.6043501007063625 -1.101940188154142 0.46478676760327176 0.0016563441404340296 0.08 -18.966640073900997 SNIa
