mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude average_amplitude average_offset average_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019uba SLSN-II -0.03167397056400743 0.41603856109182025 -7.2594073076247625 19.10949023389111 -0.039962542894489875 0.43300940130262483 -7.286902511259588 19.064264584061576 -0.03643312908292772 -7.275755013944801 19.087661200922046 30.711875000037253 18.9314079284668 18.9652671813965 8.995316550693328 0.9849448 19.060560000000002 9.132812875090389 0.0952928186035038 0.12915207153320196 -0.0452256498295327 -0.06201547191446366 0.029398018267648318 0.302 -22.0738199278397
2008es SLSN-II nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 0.0 23.2 0.0 nan nan nan nan 0.16124646385212038 0.213 nan
2017bcc SLSN-II -0.0455006503447067 0.8986775424542872 -7.433072633844772 17.860885237423318 -0.02769419603313327 0.7184554501799745 -28.99996469501024 18.86176359935571 -0.042560982951624506 -11.559109443098235 18.108055327415418 32.280606944448664 18.7844 16.6154 0.30234086349799094 0.8920768 17.747799999999998 0.3389179760060916 1.132399999999997 -1.0366000000000035 1.0008783619323935 1.0088292449256464 0.0004248758927758445 0.133 -22.435344682505942
2019ibk SNII -0.058828007040899535 0.49666640058476863 -27.634418650983555 18.891592165806482 -0.0569864979197455 0.48218878083584926 -12.124539042270367 18.783873563934243 -0.058227449958256614 -20.553672283742017 18.833697107679026 37.84013890018832 18.7072677612305 18.79 12.211308052514212 6.434216 15.49061 1.8978703936134895 -3.299389999999999 -3.2166577612305005 -0.10771860187223936 -0.27764796994797436 0.007322186584644341 0.040164 -17.524105592092916
2019hsy SNIa -0.24910149834693873 0.20554020249656155 -7.3400896624303 19.17435011444002 -0.14000651909504097 0.8826130898266444 -1.5869919578103233 18.640981171005645 -0.15826246744122927 -5.030858140531045 18.791924411662755 11.93559024440765 18.5717277526855 18.6048488616943 0.44482440032055454 3.4311593251310666 16.0361 0.12964259545235857 -2.5687488616942993 -2.5356277526854996 -0.5333689434343754 -0.0729793676388013 0.0016700639391392658 0.069 -18.92870525673144
2019hql SNIa -0.16386740649494866 0.33674864401336496 -6.081155327764269 18.82747510263815 -0.13782609687231379 0.8254457310726067 -1.8965424875851664 18.41256082700416 -0.14404071400379184 -3.939934317537261 18.549044358446558 10.994571710965829 18.3808326721191 18.4715766906738 26.346983846201923 2.643502 16.2314 9.966697148782911 -2.240176690673799 -2.149432672119101 -0.41491427563398986 -0.13390947494247385 0.029172661565386115 0.07 -19.09472838722838
2019hqh SNIa -0.09203112365884146 0.4732091753007156 -2.153726959694722 18.87439355000999 -0.13214286848363724 0.6563960701967907 -0.7882152198691972 18.512803554822714 -0.10911285412376036 -1.7643653337520502 18.748499845443167 6.020972300211724 18.6027507781982 18.6427669525146 0.9445612037857197 1.45504 16.78061 0.6491651114647843 -1.8621569525145993 -1.8221407781982002 -0.36158999518727697 -0.30613035314883774 0.0005823797024476773 0.08 -19.22844099815169
2019hqg SNIa -0.1449072623150669 0.2939739241829521 -5.015529658613349 18.910580764794027 -0.13720512084640316 0.5825301876481451 -2.6046036208752636 18.579896975439418 -0.1411657059765196 -3.98282056036144 18.724493747706074 10.00332171854825 18.4511795043945 18.5258655548096 2.7688935844919254 2.002201 17.144025 1.382924883411768 -1.3818405548095996 -1.3071545043945 -0.33068378935460885 -0.12010709856009072 0.0019422785551403976 0.07 -19.04043952309258
2019hnu SNIa -0.09481154095141904 0.6992732881038068 1.3056645870954322 18.025324858942643 -0.09189431407669763 0.9623458088433462 1.0164120377149208 17.885859276588462 -0.09257238231990894 1.075082667956461 17.930484167960905 14.994814803627378 17.8583850860596 17.9167194366455 5.94806582593254 3.437263 16.48565 1.7304657298357848 -1.431069436645501 -1.372735086059599 -0.13946558235418038 -0.17666356421088025 0.004101809109775645 0.06 -19.29969095794305
2019hnn SNIa -0.13854987164600746 0.29451324624516584 -3.655859365696462 19.020467007806165 -0.12612482414765291 0.672133405101586 -0.34551416990452666 18.71084863410836 -0.1303061167751343 -1.8112051589224536 18.80512187352715 9.017592600081116 18.6418399810791 18.6483936309814 9.361918884352086 1.8052036544832386 15.7525 5.186073527550025 -2.8958936309813996 -2.889339981079102 -0.30961837369780554 -0.07473639116978958 0.0028646271482114516 0.08 -19.22281431968489
2019hmc SNIa -0.10200330861935415 0.6506619981222059 -10.250170665049794 18.804664595794414 -0.06839036957360611 0.4510951191767464 -19.09724814134051 19.113704297243093 -0.09789932467770861 -11.380580377895408 18.861416533549892 17.955474500078708 19.0963268280029 18.7903060913086 4.020607085377622 3.046383 19.04967 1.3197969806743348 0.25936390869139814 -0.04665682800290227 0.309039701448679 0.1372851637712671 0.018424737871796992 0.045031 -17.77979607669294
2019hlx SNIa -0.09129145903743206 0.671784001035137 -4.343398793057648 18.55754103081776 -0.20634825934318213 0.7010090142501035 -10.235586659225367 18.080387573901167 -0.12424827111755454 -8.1835891248337 18.26701814390376 3.637978807091713e-11 18.24 18.8189163208008 1.9342110414066662 1.059379 18.26549 1.825797039026322 -0.5534263208007992 0.025490000000001345 -0.47715345691659294 0.18539608059051105 0.0015816280175499076 0.07 -18.74738875710138
2019hko SNIa -0.2179613474919656 0.2393374570999043 -8.610461704514531 19.307184669166194 -0.15427254472012913 0.6194020195579049 -6.344905482857023 18.871724592481073 -0.1747817152183834 -7.622661975723118 19.060636764617886 13.737891377524647 18.7864780426025 18.8324794769287 9.355208224731248 1.8839793363461828 16.4694 4.965663924358574 -2.3630794769287 -2.3170780426024997 -0.4354600766851213 -0.05567995900220879 0.004984630656157396 0.09 -19.309220729852935
2019hkn SNIa -0.12196792606858586 0.408998605489901 -4.662142350375579 18.732348148848228 -0.12277566584801873 0.7661999936198862 -1.1663300356288624 18.359317477904106 -0.12251994558291823 -2.414639131396011 18.473142254011577 9.996909700334072 18.3288402557373 18.4634628295898 0.044921861618735584 1.206977 17.134175 0.03721849017730709 -1.329287829589802 -1.194665255737302 -0.37303067094412157 -0.19559911808355324 0.00047446403403028636 0.0822 -19.469912971950535
2019ibc Varstar -0.14353156272942647 0.8148055490608601 -36.573467251392806 12.693053505353273 -0.18831529827160554 0.801010991147435 -32.21388794771908 11.771056028623832 -0.16361575290110297 -34.59678437290615 12.342442784830785 0.46753469994291663 15.5289001464844 15.8 0.2771110682835558 0.6687169460433503 23.25531 0.41439217283659474 7.455310000000001 7.726409853515602 -0.921997476729441 -0.3429794082636928 0.01577697656885002 0.0 0.0
2019hkl SNIa -0.13930924724718516 0.3106771608730688 -9.92303839094724 18.76639160909095 -0.11349882744821337 0.7399609715373682 -5.599218799058298 18.4838009179006 -0.1225852987159227 -7.813412315506835 18.56829866423871 16.022719936954672 18.4537048339844 18.4088306427002 0.9657895882670988 2.623391 17.305844999999998 0.3681454988094031 -1.102985642700201 -1.147859833984402 -0.2825906911903502 0.036872230800085504 0.0026365334692052267 0.06965 -19.14606291206883
