mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude average_amplitude average_offset average_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019gxu SNIa -0.11249334021786143 0.5313021738441799 -3.710722616658309 18.534746632896876 -0.1559316304363831 0.5443059809887184 -5.4804344262000315 18.485467441404055 -0.128434629309062 -4.68992096381732 18.50963722898338 16.045532400101365 18.3431224822998 18.3909111022949 3.015670214611645 2.4584999462299266 17.6291 1.2266301731005245 -0.7618111022948995 -0.7140224822998 -0.049279191492821894 -0.03918402835994783 0.00393762784669538 0.06 -18.82549929229365
2019hyk SNII -0.10982983721494888 0.5130140801364114 -4.03071815782481 16.56783111028233 -0.12493257506835898 0.456363929741406 -6.916852912872471 16.568586460808177 -0.11670701827062423 -5.569010929917437 16.568190244349687 9.856527800213371 16.408597946167 16.45 23.403332543071404 4.804184357979674 13.5879 4.871447637973934 -2.8621 -2.820697946167 0.0007553505258464099 -0.05288059296298542 0.0035145347837411967 0.014744 -17.64728187758163
2019gxt SNIa -0.08406285781720463 0.43971364810186364 -4.236482651943843 19.06886443320979 -0.1480730262606023 0.5450884018623607 -8.309490218667044 19.187723721129288 -0.11065219652226194 -6.928767119162001 19.130489797637303 15.028680599760264 19.0590705871582 18.9862747192383 2.0192448537431726 1.567923 17.298315 1.2878469502285335 -1.6879597192383002 -1.7607555871582008 0.11885928791949851 0.2247380479985175 0.001282154115296863 0.1 -19.398733098203802
2019gxi SNIa -0.13503972412185092 0.6967549215293493 -3.4598774374566474 17.099681686595712 -0.14420388847222249 0.711579652874892 -3.7081230722079828 17.09606261471358 -0.13978306193057852 -3.5918401794589756 17.097689049368743 15.95370370009914 17.0329704284668 17.0611400604248 3.0656631119582562 3.3654783974756857 14.7964 0.9109145119629027 -2.264740060424801 -2.2365704284668 -0.003619071882130953 0.010430736630031134 0.0007535085891436921 0.034 -18.88144195498244
2019gxh SNIa -0.12224103992904098 0.5962358930130094 -4.8692684751253275 18.07851212450735 -0.15729333071322077 0.6816382866391664 -6.406551808250366 17.99791539010417 -0.13709115685545537 -5.73252531721075 18.035159518597162 13.098935222034925 17.9216003417969 17.9215393066406 0.2546050442703594 2.309068 15.888475 0.11026312099529309 -2.0330643066406004 -2.0331253417969 -0.08059673440317994 0.06501734392013248 0.0006756498819603385 0.0554 -19.11461549908621
2019gxg SNIa -0.1143650287583384 0.6341611565098431 -5.419960859085988 18.21546774319543 -0.13759254767102513 0.5419360195610077 -7.402096503344769 18.177926708443373 -0.12686631235009602 -6.602481657134853 18.194724654950264 15.960925899911672 18.1052703857422 18.1146144866943 0.7225787087299363 1.389363 17.79421 0.5200791360716648 -0.32040448669430077 -0.3110603857422021 -0.03754103475205639 -0.055558095460483514 0.001107585620871654 0.07 -19.45169059120788
2019gwx SNIa -0.10631462734155338 0.6375067998602629 -5.856463670443301 18.26252965452749 -0.14135188432979218 0.6154403337589818 -6.421975331921657 18.280380499788723 -0.12090198668972546 -6.152761833599064 18.270324219810433 11.979166700039059 18.237003326416 18.2050666809082 0.9811358192928541 2.152665 16.138035000000002 0.4557772896817917 -2.0670316809081974 -2.0989683264159993 0.017850845261232706 0.046487359723045074 0.0007444082280666509 0.065 -19.192762072482335
2019gwn SNIa -0.09893782354451656 0.4374231274485357 -2.9165334873126767 18.60933152616537 -0.11234734561215103 0.5037557491426606 -4.314905933396436 18.589971136471018 -0.10452824232711695 -3.5625458604952174 18.601727916198914 14.955810137209482 18.5523815155029 18.5421485900879 0.32655389815531527 0.7496848320421027 21.6725 0.4355882421494368 3.130351409912098 3.120118484497098 -0.019360389694352165 -0.03488176540417953 0.006011471749063246 0.083 -19.413441013353992
2019gwg SNIa -0.09130270663818628 0.4198595636687872 -4.063911796055265 18.028433326011243 -0.07543444790919022 0.6462983208488554 0.9703032822292794 17.75712344571472 -0.08027292240498955 -1.7048292209414726 17.88956345950518 17.86973376316746 17.8282146453857 17.9275245666504 3.267686007769233 2.22851 16.37694 1.4663097799737193 -1.5505845666504001 -1.4512746453856984 -0.27130988029652414 -0.08847503742882523 0.0013977052462266215 0.057 -19.172912576829088
2019gwf SNIa -0.10593766374063118 0.699503053542945 -0.8938637476843949 17.252718432559856 -0.1772324676466777 0.3547454776828402 -5.08474430371051 17.50562953749781 -0.13298106357601247 -3.201382654199021 17.336865464343237 11.87618051476602 17.2169151306152 17.1800746917725 1.5868789140027661 5.7106693212867965 14.2811 0.27787967131761565 -2.8989746917724997 -2.9358151306151985 0.25291110493795443 0.00280071204834087 0.0012378048598863378 0.04 -19.12488823628237
