mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude average_amplitude average_offset average_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019uba SLSN-II -0.043961580677964865 0.5942243919681598 -11.333073596793515 19.181379572841365 -0.05504731174836304 0.6679930815942619 -12.082451872294513 19.110777360971845 -0.04965408446045723 -11.75380540917832 19.145795005347413 30.711875000037253 18.9314079284668 18.9652671813965 8.995316550693328 0.9849448 19.060560000000002 9.132812875090389 0.0952928186035038 0.12915207153320196 -0.0706022118695202 -0.015762636213530357 0.029398018267648318 0.302 -22.0738199278397
2008es SLSN-II nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 0.0 23.2 0.0 nan nan nan nan 0.16124646385212038 0.213 nan
2017bcc SLSN-II -0.026519037608232567 0.7080970472363382 -3.3952381574471864 17.943368922390434 -0.00532804195133967 0.11386735057265701 -3.3386300017411106 18.774683450665705 -0.011292865471912538 -3.384613220374185 18.13699692486322 32.280606944448664 18.5495 16.6154 0.30234086349799094 0.8920768 17.747799999999998 0.3389179760060916 1.132399999999997 -0.8017000000000003 0.8313145282752714 0.8380569537928935 0.0004248758927758445 0.133 -22.435344682505942
2019ibk SNII -0.019025532976070757 0.7490194001110202 -26.319628446578875 18.89992011804141 -0.019704876700522383 0.6829091847799076 -23.72036443910628 18.81715108806189 -0.019290428589676042 -25.07027418007014 18.86838434693568 37.84013890018832 18.7072677612305 18.79 12.211308052514212 6.434216 15.49061 1.8978703936134895 -3.299389999999999 -3.2166577612305005 -0.08276902997952007 -0.1180941788796872 0.007322186584644341 0.040164 -17.524105592092916
2019hsy SNIa -0.2512272484359509 0.2053753946576156 -7.337446553954285 19.16568037178392 -0.13970879769003108 0.8800201429338521 -1.6216166479655887 18.644479075813102 -0.15521275724402345 -4.7856636449210175 18.774145393850677 11.93559024440765 18.5717277526855 18.6048488616943 0.44482440032055454 3.4311593251310666 16.0361 0.12964259545235857 -2.5687488616942993 -2.5356277526854996 -0.521201295970819 -0.06141870401782157 0.0016700639391392658 0.069 -18.92870525673144
2019hql SNIa -0.16867708810397114 0.3180744461702364 -6.229069725684409 18.857071921793064 -0.13812336878885267 0.8347389470487112 -1.87191221759743 18.40229459967639 -0.14562933405789522 -3.9113513018194648 18.54935605828408 10.994571710965829 18.3808326721191 18.4715766906738 26.346983846201923 2.643502 16.2314 9.966697148782911 -2.240176690673799 -2.149432672119101 -0.4547773221166729 -0.15067850063847388 0.029172661565386115 0.07 -19.09472838722838
2019hqh SNIa -0.09117093499233339 0.46107712910241117 -2.092569702532696 18.885487446678233 -0.1392726185682036 0.6443413747148655 -1.3638277258231892 18.524117257360572 -0.10923082370622451 -1.8389037898545797 18.736628557714134 6.020972300211724 18.6027507781982 18.6427669525146 0.9445612037857197 1.45504 16.78061 0.6491651114647843 -1.8621569525145993 -1.8221407781982002 -0.3613701893176611 -0.32625403135352826 0.0005823797024476773 0.08 -19.22844099815169
2019hqg SNIa -0.14811123651202307 0.28367171366291327 -5.127966947219236 18.92667941655455 -0.13111712147675667 0.6162084294308628 -2.1770650113090406 18.567996331215713 -0.14003189775201155 -4.169373587763503 18.769918148481477 10.00332171854825 18.4511795043945 18.5258655548096 2.7688935844919254 2.002201 17.144025 1.382924883411768 -1.3818405548095996 -1.3071545043945 -0.35868308533883564 -0.11445776292324439 0.0019422785551403976 0.07 -19.04043952309258
2019hnu SNIa -0.11781854319372345 0.3997467262462605 -3.0089039077805673 18.223644998222213 -0.0924778895775647 0.9603966437366815 0.9223332313689652 17.884117299508045 -0.09705353059581483 -0.35712858276128107 17.968536200445858 14.994814803627378 17.8583850860596 17.9167194366455 5.94806582593254 3.437263 16.48565 1.7304657298357848 -1.431069436645501 -1.372735086059599 -0.33952769871416777 -0.17563931065867777 0.004101809109775645 0.06 -19.29969095794305
2019hnn SNIa -0.14260668169569948 0.2817860734851596 -4.092085266289856 19.04983837364895 -0.13160085446508715 0.6227449246884935 -1.076790461197254 18.73090843297609 -0.13569659920044838 -2.3621164285558223 18.835755811772152 9.017592600081116 18.6418399810791 18.6483936309814 9.361918884352086 1.8052036544832386 15.7525 5.186073527550025 -2.8958936309813996 -2.889339981079102 -0.3189299406728594 -0.08515511913324048 0.0028646271482114516 0.08 -19.22281431968489
2019hmc SNIa -0.09870390072049288 0.696585238613457 -9.413790673486247 18.814866085560215 -0.08062195588000395 0.45964024045425483 -20.920115879241084 19.111632206732423 -0.09669226130619393 -11.118221593870016 18.880032208892867 17.955474500078708 19.0963268280029 18.7903060913086 4.020607085377622 3.046383 19.04967 1.3197969806743348 0.25936390869139814 -0.04665682800290227 0.29676612117220813 0.21501917624847167 0.018424737871796992 0.045031 -17.77979607669294
2019hlx SNIa -0.07100270110165055 0.6665832769914556 -24.224992413350925 18.090584942507256 -0.2251150110228459 0.5727182513387253 -8.444854045409187 18.12908430757095 -0.08837580747999961 -14.835253209764367 18.108686199289057 3.637978807091713e-11 18.24 18.8189163208008 1.9342110414066662 1.059379 18.26549 1.825797039026322 -0.5534263208007992 0.025490000000001345 0.03849936506369289 -0.048926105663973374 0.0015816280175499076 0.07 -18.74738875710138
2019hko SNIa -0.21233838619638157 0.24143215901476428 -8.611714630868955 19.324026676626605 -0.15348382800000115 0.6513567816373504 -6.173187026642153 18.852296822693457 -0.17439829918885147 -7.7894363257595725 19.055708822252363 13.737891377524647 18.7864780426025 18.8324794769287 9.355208224731248 1.8839793363461828 16.4694 4.965663924358574 -2.3630794769287 -2.3170780426024997 -0.47172985393314804 -0.06898529205611226 0.004984630656157396 0.09 -19.309220729852935
2019hkn SNIa -0.1287377614540937 0.38512533439799534 -4.901025486670951 18.74572569617742 -0.1250196852043799 0.7313137818365585 -1.5689680720872459 18.37709146930642 -0.12637998823493968 -2.9757259830407143 18.50526418136715 9.996909700334072 18.3288402557373 18.4634628295898 0.044921861618735584 1.206977 17.134175 0.03721849017730709 -1.329287829589802 -1.194665255737302 -0.36863422687099856 -0.1783796003931286 0.00047446403403028636 0.0822 -19.469912971950535
2019ibc Varstar -0.13914956410881357 0.826217851504681 -38.53454568351114 12.539743519542997 -0.1862741506417366 0.8114868846542234 -35.43410351569548 11.3127551251202 -0.15865943695731174 -37.06437747867185 12.043932020592669 0.46753469994291663 15.5289001464844 15.8 0.2771110682835558 0.6687169460433503 23.25531 0.41439217283659474 7.455310000000001 7.726409853515602 -1.226988394422797 -0.3043691511005253 0.01577697656885002 0.0 0.0
2019hkl SNIa -0.15886159319872803 0.24369018518071495 -10.925609896787286 18.848145519209716 -0.11381096337843452 0.7422531589627921 -5.574608871483365 18.47329152541144 -0.13083956411974867 -9.178175427603334 18.637093733745935 16.022719936954672 18.4537048339844 18.4088306427002 0.9657895882670988 2.623391 17.305844999999998 0.3681454988094031 -1.102985642700201 -1.147859833984402 -0.37485399379827555 0.027048788900199128 0.0026365334692052267 0.06965 -19.14606291206883
2019hkd SNIa -0.06648660045923412 0.6418375308854979 -37.437824840677 17.613307464542906 -0.32606694024294325 0.7481338224699814 -11.164814911228964 17.819387660993932 -0.0818594349969331 -29.603558036482188 17.628653291426577 8.869004699998186 20.1466598510742 18.37 7.559153982118206 6.354542 14.428025000000002 1.1895670816430524 -3.9419749999999993 -5.718634851074199 0.20608019645102615 1.2752939461877837 0.0022748178437446143 0.035741 -17.68377901653258
2019hib SNIa -0.2040616294912293 0.18195583920855268 -3.7224178184306136 18.358271558229205 -0.1267814264618801 0.7313467481080274 2.4841787880611035 17.898267055845505 -0.1628628676862366 -1.715422457682779 18.209928056332426 9.041805499771726 18.5778560638428 17.9658737182617 1.6603449044158471 4.346613 16.37864 0.38198590590325093 -1.5872337182617002 -2.1992160638427976 -0.4600045023837005 0.07378075897580416 0.0035852043877410145 0.0551 -19.058028955335434
2019hhz SNIa -0.11504996040156444 0.712459787215175 -5.788812687718097 18.5938126384622 -0.052766411154099475 0.6506642325698894 -16.308372823831334 18.713049257907574 -0.08711712270848437 -10.8421636637862 18.684046951882497 2.988645900040865 18.6758041381836 18.72 2.9320237195964745 2.43453 16.449315 1.2043489788979698 -2.2706850000000003 -2.2264891381836023 0.119236619445374 0.1138332977104497 0.0015617732307307008 0.05538 -18.315339991882496
2019hgw SNIa -0.18540183265020438 0.2054601120854093 -9.102224889925562 18.011808886551258 -0.13419656670395308 0.6631236371173148 -4.583001680371318 17.562566982322057 -0.1610557679684388 -7.9739483024704745 17.806494016419947 15.994502299850865 17.521577835083 17.4946212768555 3.7647243992272634 5.677898842479225 15.2959 0.6630488678420019 -2.198721276855501 -2.225677835083001 -0.44924190422920063 -0.03247389986087512 0.0028784844597868897 0.037 -18.636322977414803
2019hgl SNIa -0.16835025671460285 0.19066039852798816 -10.114059297291849 19.023458391659947 -0.08988626233878981 0.8255792233061712 -3.4708844294862096 18.48879508851069 -0.10535029359101816 -6.809814894058349 18.63782016448301 12.966423599980772 18.3544883728027 18.4910144805908 2.5029669344759973 3.25263 17.670205 0.7695209521144419 -0.8208094805907997 -0.6842833728026996 -0.5346633031492551 -0.05193091952570583 0.005926310434174131 0.087 -19.572672725508248
2019hez SNIa -0.1992824252097737 0.20074400142781024 -7.407366419666185 16.820193157752605 -0.12710165755517594 0.5361203397986309 -3.8356494085645783 16.56121042555937 -0.15131256272878127 -6.191928931809857 16.685064718409865 15.951874951853824 16.366138458252 16.3032283782959 11.215464073479517 6.849687 14.885955 1.6373688423251334 -1.4172733782958993 -1.4801834582520002 -0.2589827321932354 0.09169063226012852 0.004612785099235794 0.0113 -17.210734160675933
2019hei SNIa -0.1793416264104919 0.31944021889709284 -6.804027260403726 18.82738428457937 -0.18958969478068677 0.5598409432726199 -5.0731402072679765 18.365649460763503 -0.18424759844855285 -5.921800900857218 18.54747178282221 11.979803281355998 18.2612285614014 18.5162582397461 7.134633126862507 2.137106386599343 15.7536 3.338454824523475 -2.7626582397461004 -2.5076285614013987 -0.46173482381586695 -0.2260260048576903 0.0019706503729273184 0.07 -19.050046838156078
2019heh SNIa -0.13391031458546204 0.424279842960565 -6.916529301749314 18.656158211854194 -0.14911296346048222 0.6263311249964016 -6.050629932232594 18.535252147067876 -0.14213823640390683 -6.425264215694048 18.579887414547407 13.976828662860498 18.4601020812988 18.4151496887207 7.013760359583402 3.0299549089631728 16.115 2.314806843770311 -2.300149688720701 -2.3451020812988013 -0.12090606478631827 0.06082839780244598 0.0032191483839789647 0.06 -18.80126070586785
2019hcg SNIa -0.0738633637392134 0.5235854823726644 -23.09891078691549 18.65314986896965 -0.1443416563308765 0.4465207129149184 -19.687727938038535 18.148977607748776 -0.0892250057002238 -21.323979609412305 18.484764615878323 0.8899999999994179 18.3 18.7383708953857 3.7294636893711357 2.976784 16.050125 1.2528499512800175 -2.6882458953856982 -2.2498749999999994 -0.504172261220873 -0.25182829058368483 0.0017615700488495811 0.077296 -19.05415282566286
2019iay SNIIn -0.0816016941407089 0.7175128037238243 -10.109943936994842 18.590122706352133 -0.10096270218737807 0.6256695870634553 -14.530394851085434 18.692900397600294 -0.08855749995357932 -12.342370540763072 18.63393394569371 18.01650470001914 18.5724811553955 18.471794128418 8.187032022906966 4.801974 16.45024 1.7049305187631096 -2.021554128418 -2.1222411553955 0.10277769124816061 0.22108244730470972 0.007681425439765133 0.0406 -17.86644198508591
2019hcf SNIa -0.08705367490377786 0.44073812040413074 -23.85018940885621 19.528773056816622 -0.035971010926832234 0.4203819163843877 -7.047074301497668 19.63873647638229 -0.0605863326489716 -17.40255869660651 19.591184322324793 3.0728124999441206 19.5394268035889 19.4384860992432 10.217698697673434 3.4386679738303245 15.322 2.971411830230286 -4.1164860992432 -4.2174268035889 0.1099634195656698 -0.047867641685549245 0.0031116213140882643 0.081 -18.461179515606005
2019hbs SNIa -0.07882489703026171 0.5009125755838971 -6.711682333421202 18.655311559345442 -0.09890061468800784 0.7813985851093452 -6.431194162696096 18.466275814871334 -0.09104994230290524 -6.533390340012626 18.5359723170763 14.931874999885622 18.2979335784912 18.3982963562012 4.952297199220893 1.52124 16.349899999999998 3.2554345134369944 -2.048396356201202 -1.9480335784912022 -0.18903574447410776 -0.016820478210604506 0.0015144072209440917 0.056 -18.662171762378684
2019hbb SNIa -0.19453580425493686 0.24160829978836848 -8.224341869310537 17.422599250756257 -0.18882125661611654 0.41617143827977243 -7.232617696965111 17.209880182982722 -0.19133844488183252 -7.731166016104091 17.318770405369488 14.034953700131155 16.8749046325684 16.9602546691895 2.4664748694407486 2.616493 16.67558 0.9426644250302785 -0.28467466918949924 -0.19932463256839839 -0.21271906777353422 0.022376747377585104 0.0019211851821971937 0.03 -18.704175426958567
2019hax SNIa -0.09214746275287303 0.6202392577847226 -1.0550352649189851 18.98928257931781 -0.15008033782440572 0.6493985777401954 0.3863475452182268 19.374559428400982 -0.1126044694403185 -0.2718577482611002 19.133125271411746 5.930289400195761 19.0769195556641 18.8590908050537 0.18352698593635236 2.777123 16.299235 0.06608529256224963 -2.559855805053701 -2.777684555664102 0.38527684908317283 0.4396634574354934 0.001332301328357155 0.06 -18.35731958953485
