object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2021ccy -0.0964158383561603 0.4704483267155131 -2.9306493506344147 18.335480153908932 -0.15175448463568836 0.42821790990261827 -8.282293299774192 18.878981069505866 10.963020799681544 0.9335664398690432 1.716779199028331 0.5437894636639509 -2.401538670174588 -2.660751422227861 0.15460296732578982 0.0005160493091560525 0.07 -18.943088226070945 SNIa
2007ld -0.00898924483229565 0.7420077610384401 -13.670236771092815 17.674003866051535 -0.048051215949527167 0.8237210251061953 -9.194871469471437 17.556593173071654 0.18903100000170525 0.44899882555802945 1.2697696178974438 0.3536065276955571 4.617072326162333 4.723358541138317 -0.08615503642067424 0.0265237115163659 0.027 -17.777174883872075 SNII
2020L nan nan nan nan nan nan nan nan nan 4.229097368479552 3.073136 1.3761504106813212 nan nan nan 0.0021018135743617883 0.0617 nan SNIa
2020uyr nan nan nan nan nan nan nan nan nan 3.9901899261264973 2.34212799650973 1.7036600613086608 nan nan nan 0.0009060196872567872 0.067767 nan SNIa
2021nx nan nan nan nan nan nan nan nan nan 2.3225365336150983 3.5110867000819987 0.6614865231214191 nan nan nan 0.002425822557438284 0.058 nan SNII
2021mc -0.1176236180239928 0.31671868040922424 -7.73185521394353 18.148207294585248 -0.11081147179130513 0.3241656801202566 -8.706265928193528 18.106627494227375 7.007800899911672 0.5211604225007676 1.925174 0.27070821780304927 -2.3211243204414487 -2.282035033702126 -0.07214169721867592 0.00041822522778589555 0.0459 -18.57849714107131 SNIa
2019voq nan nan nan nan nan nan nan nan nan 7.389181621715184 3.331597 2.2179097957271496 nan nan nan 0.0031737216400813395 0.07945 nan SNIa
2019ctt nan nan nan nan nan nan nan nan nan 0.425571992014173 0.9464502 0.4496506969032 nan nan nan 0.02369387322046901 0.046 nan SNIIn
DES16C3dmp nan nan nan nan nan nan nan nan nan 0.39762206753556756 0.8094321004599532 0.4912358520370295 nan nan nan 0.005324390965804837 0.562 nan SLSN-I
DES15X1noe nan nan nan nan nan nan nan nan nan 2.384814550727968 1.238478 1.9256010609215248 nan nan nan 0.0365399888147655 1.188 nan SLSN-I
2019ano nan nan nan nan nan nan nan nan nan 4.854997582248379 2.27041 2.1383792276497986 nan nan nan 0.008314230147018375 0.068 nan SNIa
2018lbi nan nan nan nan nan nan nan nan nan 0.763363141370801 0.6029234 1.2661030263061626 nan nan nan 0.0030131826402969297 0.08 nan SNIa
2019amt nan nan nan nan nan nan nan nan nan 2.6902389826634154 1.960731 1.3720591874476487 nan nan nan 0.0013216668563011957 0.02981 nan SNII
2020ksb nan nan nan nan nan nan nan nan nan 4.571097565647956 2.182133 2.094784124362702 nan nan nan 0.005665110440342791 0.093 nan SNIa
2019vmn nan nan nan nan nan nan nan nan nan 44.68065259265246 8.657938549581958 5.160657162992896 nan nan nan 0.00794125445657734 0.056436 nan SNIa
2019ssl nan nan nan nan nan nan nan nan nan 12.154285980060068 4.029299268355843 3.016476357443568 nan nan nan 0.006831420408245248 0.027 nan SNII
2021owq -0.05120323586807654 0.38415474269438565 -4.285280407561526 18.783360201172233 -0.1375650023928492 0.4254609686308764 -7.6454548984832265 18.627594046045576 8.987337999977171 3.2358268931679284 1.90411 1.6993907353923505 -0.9856988819560684 -0.8852908467930369 -0.29796859908033113 0.0031919975257690414 0.089 -19.40263968500863 SNIa
2021caf -0.0926757555376928 0.47990263749009654 -3.66312474388556 18.02565990443304 -0.09447999184710751 0.4125478835119285 -5.11722201887027 18.085895404151184 11.859641199931502 0.17087230105618068 2.346437686188302 0.07282200676454194 -1.9608015972972446 -1.8922785240874163 -0.0321370732502011 0.0009163398276625934 0.07 -19.358181542718086 SNIa
2020uye nan nan nan nan nan nan nan nan nan 2.85589544709923 3.893073 0.733583841633391 nan nan nan 0.0027825431402814793 0.06 nan SNIa
2021ouy nan nan nan nan nan nan nan nan nan 3.1761103170271023 1.962148 1.618690494818486 nan nan nan 0.011699028321144 0.13 nan SNIa
2020lwl -0.03735514259832056 0.5645253330766559 -2.426458000665109 18.548493609585844 -0.04950188800601755 0.3093228350884277 -9.561909850272617 18.43881583057636 2.984918999951333 0.13963300646573357 0.9924772 0.1406913997276044 0.7271670682061284 0.934477768339022 -0.30485713551506066 0.001636869290543408 0.068 -18.956189023759688 SNIa
2020bzd nan nan nan nan nan nan nan nan nan 3.4866102163253854 1.673019 2.0840230842120655 nan nan nan 0.017380027574165235 0.11 nan SNIa
2019obt nan nan nan nan nan nan nan nan nan 5.325582789994126 1.835682 2.901146707324104 nan nan nan 0.0014645377404587379 0.056 nan SNIa
2021dfs -0.12501673249567255 0.49018824849564796 -1.5688591632207385 17.90484752758661 -0.10985336150418645 0.5103405848669761 0.04042832703830834 17.781437720820264 10.03192130010575 0.4007633517687709 2.164057 0.18519075595918727 -1.9512220276631425 -2.388267635287704 0.0111063671559819 0.000841858951930341 0.051344 -18.574458477143228 SNIa
2019xau -0.04592586191627909 0.6511405590291097 -16.589481861439765 17.347982988873007 -0.17274694928963683 0.6742192405868142 -18.9055639450155 17.19506484721743 9.877094900235534 0.19985994386362743 2.698685 0.07405827055163068 -2.0801834348575667 -2.120824251369676 0.3287423404843395 0.0005647209045416268 0.04 -18.983032627312227 SNIa
2021sdv -0.10987787670042218 0.5396904987893677 -4.842860081872108 18.151886624302826 -0.1302925694595931 0.3869881353590832 -5.842170276247808 18.129994596658115 12.036076399963349 1.3683373218340418 1.9904400269541869 0.6874546850466529 -1.2044730962047225 -1.107000367557081 -0.03253548927801475 0.001511847443029124 0.05747 -18.720036350665858 SNIa
2019xcj nan nan nan nan nan nan nan nan nan 1.778159380759827 1.7141092602847032 1.0373664164584733 nan nan nan 0.002590505864197734 0.09 nan SNIa
2020ikq -0.07812158719751432 0.40510286376175075 -1.104265020122897 18.580960409566856 -0.053421153833027396 0.43036745244916497 -11.342747235566552 18.36375318637643 2.9984375000931323 3.211343683631519 4.057132 0.7915304909062655 -0.8725259796406384 -0.6653568100421872 -0.3631656236425371 0.00920480292237369 0.037 -17.60052687283938 SNIIb
2018kdx nan nan nan nan nan nan nan nan nan 17.246740629971253 8.235802 2.0941179292522154 nan nan nan 0.012405517740148864 0.032 nan SNIa
