object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2020znj -0.19248835523940844 0.2107968033119051 -6.783975731498332 18.201714969057615 -0.14345869153287033 0.5246180670507548 -3.1541779697784085 18.6365315707258 8.016458400059491 0.36615437731722167 1.6455966515156952 0.22250554349388782 -1.7065024640459239 -2.6131989641055586 0.7620310263586845 0.0003349505622940452 0.0384 -18.66553470401978 SNIa
2018fjw -0.4526115000087764 0.11821181726285403 -7.351806980523882 18.29254239505071 -0.6953064352245957 0.059016856099762594 -8.431977544041505 18.654920250407994 9.006111200433224 45.58904374813175 0.7 65.12720535447393 -3.0204822215283063 -3.473062857927159 0.28199207260094283 0.021538876375135185 0.0 0.0 CV
2021lta -0.10357697774531124 0.508717796107504 -4.3510141081569165 19.031113164144493 -0.12192585781656128 0.7660492430546147 -3.037412217577793 18.666990525269192 11.95546289999038 0.5996161295113825 1.648953 0.3636344574474728 -1.0557804653900043 -0.8763683575582881 -0.25639009944190505 0.0014865952609511845 0.1 -19.55721768703679 SNIa
2017grk -0.0033520449166530887 0.8297653391299799 -33.586260459537 17.35210908048065 -0.004953548993008478 0.5929669203958312 -10.180727571622125 17.20200216406531 65.97642359975725 0.5399220367734306 3.978275 0.1357176255471104 -3.029747277577453 -2.881265111130208 -0.15632404794656551 0.0005548899892464654 0.06 -19.991322767706674 AGN
2021lwz -0.33979860404893913 0.14434576347613504 -3.7917187500661487 18.2265186933388 -0.3993152176773909 0.14747751069616388 -4.374184278528343 17.859122357972396 6.000810999998066 0.32224498083373937 0.247536 1.3018105682960837 4.8862608859842815 5.253497137555794 -0.3971323671693554 0.0016333382429430943 0.065 -19.818965610842895 SLSN-I
2020hsi -0.2030092346346199 0.1924053365401313 -7.8404998017915455 18.721037505352314 -0.13618093285246935 0.654093862538095 -2.817770226675031 18.081709445251054 11.01929400023073 0.8348945450311975 1.561158 0.5347918308276276 2.3459929007642515 2.557914253341025 -0.2168480470187042 0.011324609619219439 0.07 -19.365746572923527 SNIa
2019nxs -0.037917151874336995 0.5999776052058414 -32.10751367238673 18.819806428917722 -0.11890714425091135 0.4863964116255932 -21.967247231573168 18.311367715065895 3.001238455552084 2.2394099118811734 2.1732080022595275 1.030462758075994 0.3672191714638622 0.32152246928440675 -0.1909770397328039 0.008295940621303122 0.055 -18.339323711338366 SNII
2020jkm -0.0035513661252465135 0.49619160129160456 -3.770373205135016 10.470783829367097 -0.0021115537923921254 0.6339073266997098 -7.389700852377075 9.389316775747847 68.04263890022412 0.159924167461698 1.031416997726413 0.15505287174268428 -5.824998875479901 -4.725033773846048 -1.0804016294305612 2.2930602860959937e-08 0.0 0.0 Varstar
2019wvz -0.02025669125102863 0.5696660718536879 -21.47046263473 18.33819105617601 -0.027035367387398444 0.8088226484920635 -45.22643813559689 18.21456474219194 26.780243100132793 5.757459631267994 4.05302 1.4205357070204425 -2.5602023780643375 -2.637021286604126 0.26468655972995236 0.002392892229664545 0.0319 -17.701150737622374 SNII
2013bu -0.006724747047444518 0.9877642638034883 -47.39057426415624 15.363419419813955 -0.020284653766899464 0.9927443557873067 -49.64515199114616 15.908373980220416 40.4800000000032 2.3678672512917758 0.7 3.382667501845394 -0.02173502388906101 -0.40030471293916037 0.8680917770642154 0.00014572758786679518 0.00272 -15.14842084655011 SNII
2021kpx -0.010876120477608614 0.5068005219678324 -17.199388854266054 18.889774857100146 -0.05793276276790349 0.6003495016843081 -23.033806930617043 18.721151844773708 1.0595023003406823 5.71344228601553 1.347099501187577 4.2412919617137925 1.2145174811352035 1.3150232211328117 -0.02839168065226616 0.028335860957700576 0.04 -17.518429840693095 SNII
2020jir -0.05686494236825873 0.6867979571954753 -32.92438780144164 17.919901630802876 -0.12895202471756195 0.5983070789453887 -2.1124620671968355 18.46519441731609 7.012523099780083 0.9598701184897156 1.681175 0.5709519345039723 -2.0049885163033494 -1.9468609431554285 0.030188954400710344 0.0005649340222392274 0.0835 -19.57759636118614 SNIa
2020mot -0.019236010307453935 0.8037093942445367 -42.73392759607812 18.716478887681923 -0.02630667031167864 0.7359416238806118 -43.52975810271106 18.53745069666824 0.04556720005348325 0.017954335354033308 0.9588835892720765 0.018724207562737724 -2.1135968470466757 -2.124922493221625 -0.1183115516419484 0.00017937914775745245 0.07 -18.99514721640107 TDE
2021dz -0.1412945566582769 0.5486041917264859 -4.868574974295411 18.746030053373907 -0.09125540174473652 0.45979785827806097 -8.088934508625396 19.65349687711462 10.057997700292617 16.030098467499748 6.371603278613349 2.5158657509807134 -5.0642023438501 -5.99722342272713 0.8448483893324195 0.0021355219213619048 0.031582 -17.229014596302928 SNIa
2020xtq -0.04406123231486698 0.3793117198653908 -6.984506962793501 19.541896095018824 -0.05056347479726774 0.2637915360755723 -10.43919492520357 19.603028058960714 7.934895799960941 0.1347208652270868 0.7331542663018422 0.18375514051993763 -1.4304416196661585 -1.2866107757695922 -0.06158490386465232 0.000343675579817293 0.12 -19.369829669647437 SNIa
2019prc -0.09981593137498612 0.7004278716607825 -2.732637827251229 17.065838136593136 -0.12027995969384517 0.6425164247410136 -4.6043015171024635 16.901676568089073 14.967361100018024 2.088927338731908 1.0247501594919366 2.0384747632218785 2.1982301184789037 2.3504721730286384 -0.18589818871537744 0.0032550904677174364 0.06 -20.250487618919305 SNIa
2021lwm -0.08978996888320465 0.5136165311123714 -8.080380130183933 18.67964879808689 -0.13796842634333112 0.46239356894677247 -7.607658277156217 18.61871037643211 8.004849500022829 3.469233019851504 1.1343132947162406 3.058443408899096 2.374242391596468 2.397162716192568 -0.08224286641391032 0.023421780036983586 0.09 -19.65984151945831 SNIa
2019rho -0.06297644117479109 0.4226765385733595 -12.332270456461982 17.505227344982075 -0.08073631924621812 0.5050050175754613 -20.35042653734521 17.535812794969594 11.878726899798494 5.101952818735707 6.28362 0.8119448373287542 -2.2274723487600667 -2.502668638094935 0.26549718374932496 0.0028089452352265676 0.016965 -17.244795320371303 SNII
2019umr -0.09973183046878104 0.42667919854357306 -2.920023743896964 16.271006461720866 -0.14490922992206884 0.6102036090363343 -5.171671957655777 16.43916024068964 13.96306709991768 7.639337612863737 3.4919432273177797 2.1877038415460266 -2.1791556042456044 -2.290309769212307 0.22648460610005117 0.0008512151762563036 0.02345 -18.87001235156472 SNIa
2021iio -0.1215328271882657 0.3708950067535858 -6.407437271816001 18.85726123351064 -0.07087512768041236 0.5297663825557364 -19.429871509993685 18.641422932593034 6.016400500200689 2.9143964589439504 1.972463387209057 1.477541473186828 -2.1749002511318523 -2.1543373984342864 0.018193644813653265 0.0010926942882040214 0.086 -19.49753951658933 SNIa
2019bow -0.1636441123291696 0.26810463627133096 -9.972878801807127 19.03724571604147 -0.1351683359803347 0.7695036391228675 -5.363449482726692 18.556983203430676 15.954201399814337 3.3480802936686245 1.613006 2.075677519902979 -1.6578856052601125 -1.5832243313106957 -0.07114185963651565 0.001576940605168109 0.079 -19.193776446154224 SNIa
2019prt -0.08200503757818786 0.36479005022683875 0.2031573220841505 18.00832660058583 -0.13406861021421249 0.6087963771689358 -2.5870098723123216 18.119624647230413 8.99750000005588 2.6840686020215814 2.835975 0.9464359178136554 -1.9734964328344553 -1.749477673996786 0.018649620668064415 0.0016033917866569158 0.054 -18.781455428056145 SNIa
2019pqo -0.09325437401614765 0.7983066193636885 -3.74637825686351 17.42837335349607 -0.0830753009533961 0.43193161250798906 -2.181038061973872 18.21367156752483 15.900740718352608 0.9101765133071622 0.550227 1.65418366112016 6.89856192286679 6.084215184620749 0.7138003668238646 0.03652688925736447 0.01413 -16.645685041668738 SNIIb
2021bxz -0.10063177662618791 0.6406490436466945 -12.6659893919301 18.489512663695713 -0.07874505691849448 0.557931638508306 -21.68793946905651 18.41394425467509 5.938692099880427 3.910457360734865 1.2901088173190898 3.0311066076278665 -2.072696490759629 -1.9317036497120021 -0.03757623143922828 0.0010671840907191532 0.08 -19.344335570693847 SNIa
2019eiq -0.15977353235077424 0.230571840896163 -11.718438122608568 18.862960591442288 -0.0898677546172875 0.9331576543375335 -4.679611513427656 18.426506215322988 16.936851818296418 2.143837322280205 2.094508 1.023551746892447 0.9219503736611827 0.8348917845803356 0.027200607863925086 0.008207553551728863 0.08 -19.65883145413835 SNIa
2018jsx -0.09894977839772853 0.515057313147423 -5.5491877043857745 18.535006877092698 -0.12857353222764661 0.6561620158208525 -25.543233094939012 16.972316070582167 8.086122699984116 3.7940026437411603 5.650318 0.6714671003899533 -2.2318053556448767 -2.262671746493311 -0.23055088505174837 0.005400166377540816 0.076 -19.387003545562376 SNIa
2020absj -0.03251488611545244 0.639468147906658 1.2875917122012783 18.10944353965212 -0.03349967800361145 0.6595941114895304 1.9679880141812913 18.257758153064884 32.912661999929696 4.103186004934201 4.634462 0.8853640411625342 -1.897737518035246 -2.050691060671859 0.15699555190965953 0.003858157794396355 0.02891 -17.568805251217793 SNII
