object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2019cxc -0.08127587088754536 0.6 -5.649480232583672 19.03047080820668 -0.13796679916894466 0.6 -4.119908198740046 18.895207079590897 11.669803199823946 4.797838278887542 1.524367 3.1474299029613877 1.9185387826047666 2.0650600038367024 -0.1351023129949951 0.04105079569184478 0.1 -19.52824562399687 SNIa
2018lla -0.10909612422890455 0.6 -1.2586725137291959 16.650778214070016 -0.03393668156649391 0.6 -6.465317008537925 16.300402790004924 6.9065046003088355 16.439930894317552 5.275596118127105 3.11622241851105 -4.44728233795783 -4.22968048417032 -0.3698215329038419 0.0006557545886692884 0.03829 -19.705406386506795 SNIa
2020acdv -0.11967182398795669 0.6 -4.109323772875208 18.160915249665734 -0.17993855674526588 0.6 -5.561198216817999 18.080288588534245 10.00532400002703 0.7780127655091773 1.8058412864187725 0.43083119837850303 -1.470752371955296 -1.436950742013952 -0.019195693017294957 0.0007191496154357324 0.06 -19.186083793910345 SNIa
2021dkw -0.1009671640430114 0.6 0.6797369056867917 17.33929154448152 -0.07755929952004749 0.6 1.9254935374433204 17.422045086937885 10.026493099983782 2.006808528279697 2.36926427888064 0.8470175936758791 -2.028984483888074 -2.130176900752712 0.12435481546285843 0.0005693986510936222 0.038 -18.78149599285928 SNIa
2021vz -0.13587684916160586 0.6 -0.497691720587744 18.113926629337403 -0.18376090879458784 0.6 -2.602160259995422 18.149104540907437 6.043692099861801 2.7733503008182234 2.480559 1.1180344030592393 0.04481773087431051 0.11055491511835314 -0.03318935210904428 0.0053420456819950335 0.045 -18.545506769997928 SNIc
2019onc -0.10923833050620588 0.6 -5.633012294490845 19.018500174105064 -0.14539982968806495 0.6 -7.103994203617422 18.95245393279462 11.997858800103131 8.472247944947698 2.047106050653464 4.138646330630131 -3.3627710645261875 -3.463499591628848 1.0509189792173856e-05 0.00203842842996671 0.1 -19.551207050826818 SNIa
2019fem -0.044381164363271206 0.6 -0.06838286196058374 18.21393423082006 -0.07763685409348658 0.6 -7.969384707323478 18.201194890708155 10.977453700099431 2.5022412368982683 2.8789955476356535 0.869136890105026 -2.4073280325290938 -2.5646792171854003 -0.10166465436300953 0.000994895509057625 0.041 -18.36159745089994 SNIIP
2018iqo -0.07360490196553218 0.6 -20.626677398261933 17.68587073322512 -0.13007607867814464 0.6 -8.01508151409335 17.72827988366194 12.989895814731426 0.7056499666369821 0.8783365 0.8033936499701221 1.4660362054648495 1.6303040393963713 -0.10953656807230061 0.00142419610380784 0.055 -19.266667352255308 SNIa
2020uvi -0.06259433372764545 0.6 -29.913057032074434 18.673003406129983 -0.16437989707259854 0.6 -3.4527582939050667 18.766471045044536 4.017523099668324 1.832890313391055 0.8022057 2.284813375660451 2.0661163754032117 2.105191823774412 -0.2762780190459928 0.008193260832841887 0.09 -19.34491015424463 SNIa
2021vux -0.03619438870745098 0.6 -0.4796725781633857 19.050822148586292 -0.08708689853308053 0.6 -4.961488556238939 19.020309450547998 6.972812499850988 2.621494532515101 1.0413270610997576 2.517455495439166 3.407988538864398 3.42385724353257 -0.11531254736585339 0.04485203029501528 0.1 -19.50522706147672 SNIa
