object_name red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude delta_time input_separation input_size normal_separation deltamag_red deltamag_green model_color Pcc redshift absmag class
2004ex -0.13233654410120166 0.35565738343438746 -8.041086479577302 17.567118269435312 -0.15771620139799572 0.34389255808320784 -10.311787409029801 18.107972574236495 19.169999999998254 18.285311247052654 7.212615111533007 2.535184668015121 -3.0223295819884264 -3.5071585929095335 0.5732943345020018 0.004720270196667431 0.017549 -17.263093568573744 SNIIb
2004fe -0.21319131423478238 0.2955150874488075 -7.729921781966372 17.230884053816705 -0.3281110059930249 0.22151237208284436 -9.452680374759463 17.714213396794108 12.599999999998545 1.4006201466877606 4.94551709847189 0.28321005039504094 -2.437743596635528 -3.178219210972866 0.5358983413862362 0.0007650562244736481 0.018 -18.07287185384226 SNIc
2004ff -0.0800856374370319 0.4707482300941555 -49.38764407624523 16.7795256605221 -0.09729809054594804 0.5147424761239855 -49.324723231430276 16.72826255792787 8.900000000001455 11.984603260340778 5.855735481511858 2.046643551126825 -4.228483334270445 -5.063672569502446 0.5462492919320638 0.0008753038592033136 0.022649 -17.972737404246264 SNIc
2004gq -0.143609938737351 0.2594149992293411 -10.42306003523184 15.63849198251107 -0.09467454091613581 0.48735279441214935 -49.342524639570186 14.429124116056244 9.400000000001455 16.627403006307166 4.867092557762084 3.4162906928469297 -4.2284614004926215 -4.75205563167961 0.4645101409709227 0.0002016172672385519 0.006468 -17.525052201896038 SNIb
2004gt -0.12065523011743934 0.3091375515980932 -10.14394200718889 15.354574112715886 -0.0858527182087503 0.5678318926165857 -29.627453426813652 15.213838442498417 10.30000000000291 2.9483121221963815 4.139790864685336 0.7121886632841974 -3.349975243552386 -4.108582987262103 0.7097484990158023 9.393670166668588e-05 0.005477 -16.97998642246351 SNIbc
2004gv -0.1523176938389494 0.3322284578811218 -9.212176303219005 17.319900780118463 -0.24638556933639377 0.28320418095606614 -11.07825730045207 17.69267982256769 17.55999999999767 14.421149762757407 11.11451 1.2975065713879792 -4.265527516784726 -4.5528877399374075 0.4990515781221738 0.0020110721768856754 0.02 -17.771929099660984 SNIb
2005ap nan nan nan nan nan nan nan nan nan 5.585243867858755 1.065133 5.243705591563452 nan nan nan 0.03372910961535536 0.2832 nan SLSN-I
2005bf -0.04425853185810082 0.999753227675817 -2.6331162309963023 16.49902159369635 -0.05155941040912956 0.9999014570302697 -7.321661664778406 16.575616960039227 36.15823000000091 8.835191258423162 6.624409483818085 1.3337326564738352 -1.6761067012635884 -1.7683001653836214 0.13312604095366254 0.002923539400884523 0.018913 -18.405080103342492 SNIbc
2005em -0.18308293614720433 0.34607258107471306 -8.011580007191052 17.783771400140175 -0.28213051088244756 0.2934312062909205 -9.433174094589413 18.02366022842287 10.360000000000582 0.6329236942323506 1.028482 0.61539598576577 0.3344376242039431 0.12764527604029396 0.35239413059523983 0.0006368064299651088 0.0253 -17.797139591297324 SNIIb
2005gi -0.014680527519177922 0.8114083965571459 -38.2312826240956 19.79245177647685 -0.03320322292493138 0.7840192669373751 -43.2949118913048 19.292102540557554 17.95783400000073 1.294933545560746 0.4408556 2.9373190349872975 2.9257376238303685 3.081962879575144 -0.16168375289336367 0.013411323466213432 0.050534 -17.075790686132017 SNII
2005hl -0.17120519769988773 0.22207429608248894 -12.524481837637069 18.249346682543536 -0.11329580756605155 0.493169859508677 -15.746025263906404 18.68835977277896 11.948806000000332 0.2983964840226897 0.5699078 0.5235872960901565 2.9647840756672537 2.241191494677391 0.8934402632139182 0.0017888236408039049 0.023181 -17.28840111788743 SNIb
2005hm -0.07153635109766036 0.9108169465153426 4.447006932105525 19.121977272954016 -0.09419703361051564 0.9803946792947023 0.48433140026681626 19.137742257873754 16.171565999997256 4.2626285893384654 0.70064 6.083906984098061 -0.2863042347382567 -0.28163240929832867 -0.0670771887558601 0.0056629004097180635 0.034782 -16.937410530513322 SNIb
2005ip -0.03257096919811694 0.7557326774327716 -49.582299120541336 14.599266275332969 -0.06179300318092579 0.410865081407336 -49.45968190336579 15.124469657857768 4.360000000000582 14.417180223913777 5.022342376292441 2.8706088003814525 -5.799518180302357 -6.07912433936292 0.40861060557805295 5.673518660509469e-05 0.007 -17.552810157712983 SNII
2005jq -0.10010302872405255 0.5531032657992312 -3.5707714692910004 20.84553563553334 -0.12434597891910744 0.6349656415419354 -3.7666373119960133 20.596908653650978 27.98035300000629 2.972352353018928 0.7899125 3.7628881085169916 -1.7345883411478447 -1.5954646657873397 -0.22237146497669613 0.003557676251089381 0.23 -19.717509275531174 SNIIn
2005jr -0.08541410812026422 0.5671542173085746 -1.868106795186888 21.56803222244138 -0.13407771774458008 0.5048526004504279 -4.982547980930548 21.66202487693823 11.973795000005339 0.935569819792142 0.8109829145914482 1.1536245745244305 1.112805739096789 1.054439281997439 0.0009536496953721496 0.017242779335080782 0.3 -19.59242779934346 SNIIn
2005kb -0.05870242328669659 0.5237231014118495 -17.8456673220708 17.790970246218244 -0.07191888252837508 0.6686778854569753 -22.798597706605634 17.872020270506628 26.24897300000157 15.743248897145925 7.309242 2.1538825636291596 -1.7917296983109097 -1.9316615419047345 0.47206736191791876 0.01432413072482086 0.015054 -16.476821274724472 SNII
2005kj -0.015024568584116146 0.9122923161485006 -46.01391196013761 15.859563563264974 -0.02045444556134432 0.8632576465225508 -46.50709674309813 15.743973660632 3.8300000000017462 5.274928823020027 9.553120703947474 0.5521681329578886 -2.2766179797905846 -2.2473199519304696 -0.0397535841258474 0.0023735378526150708 0.017 -18.42066118657737 SNIIn
2005kr -0.1381341593080515 0.4890120330178702 -3.0539519435888733 19.99863376573699 -0.19387676830350303 0.4430753327147302 -5.709641626880679 20.362159454503292 10.866191000000981 0.008460581620410771 0.6311038 0.013406006461077832 0.7669103052882704 0.46942234531003635 0.32243419151652475 0.0018435199574077243 0.1338 -19.20345281444989 SNIbc
